B (G);EPR intensity (au);Sim Sum;Sim A;Sim B
3319.8426;-0.001599251;0.001547218;0.000396744;0.001150475
3319.9276;-0.000710318;0.001604586;0.000399702;0.001204884
3320.0127;0.003167929;0.001662173;0.000402689;0.001259484
3320.0978;-0.003648744;0.001719838;0.000405706;0.001314131
3320.1829;-0.00203789;0.00177744;0.000408754;0.001368686
3320.268;-0.001102109;0.001834842;0.000411832;0.00142301
3320.3531;-0.001575353;0.001891916;0.000414941;0.001476975
3320.4382;-0.001339733;0.001948534;0.000418081;0.001530453
3320.5232;-0.001494513;0.002004581;0.000421254;0.001583328
3320.6083;0.004175736;0.002059948;0.000424458;0.00163549
3320.6934;-0.00137092;0.002114535;0.000427695;0.00168684
3320.7785;-0.00152186;0.002168252;0.000430964;0.001737287
3320.8636;0.000466594;0.00222102;0.000434268;0.001786752
3320.9487;-0.005776894;0.002272771;0.000437605;0.001835166
3321.0338;-0.003220632;0.002323447;0.000440976;0.001882471
3321.1189;-0.002553908;0.002373003;0.000444382;0.001928621
3321.2039;-0.001666255;0.002421403;0.000447823;0.00197358
3321.289;-0.00105585;0.002468623;0.000451299;0.002017324
3321.3741;-0.001318918;0.00251465;0.000454812;0.002059838
3321.4592;-0.000445089;0.002559481;0.000458361;0.002101119
3321.5443;-0.000713533;0.002603121;0.000461947;0.002141173
3321.6294;-0.002336986;0.002645586;0.000465571;0.002180015
3321.7145;0.000841613;0.0026869;0.000469233;0.002217668
3321.7996;-0.0008164;0.002727094;0.000472933;0.002254162
3321.8846;-0.000783788;0.002766206;0.000476672;0.002289534
3321.9697;-0.005528395;0.002804279;0.00048045;0.002323829
3322.0548;0.000462878;0.002841362;0.000484269;0.002357093
3322.1399;-0.002094976;0.002877509;0.000488128;0.002389381
3322.225;0.000461798;0.002912774;0.000492028;0.002420746
3322.3101;-0.000236726;0.002947219;0.00049597;0.002451249
3322.3952;0.00234488;0.002980903;0.000499954;0.002480949
3322.4802;-0.004894193;0.003013888;0.00050398;0.002509907
3322.5653;-0.001642378;0.003046236;0.00050805;0.002538186
3322.6504;0.000352732;0.003078011;0.000512164;0.002565847
3322.7355;0.000806464;0.003109273;0.000516322;0.00259295
3322.8206;0.000196004;0.003140082;0.000520526;0.002619556
3322.9057;-0.000456952;0.003170498;0.000524775;0.002645723
3322.9908;-0.003653782;0.003200578;0.000529071;0.002671507
3323.0759;0.001104338;0.003230376;0.000533413;0.002696963
3323.1609;0.002041655;0.003259944;0.000537803;0.002722141
3323.246;-0.000422503;0.003289332;0.000542241;0.00274709
3323.3311;0.006980099;0.003318586;0.000546729;0.002771858
3323.4162;-3.96E-05;0.003347752;0.000551265;0.002796487
3323.5013;-0.001344059;0.00337687;0.000555853;0.002821017
3323.5864;-0.002505431;0.003405979;0.000560491;0.002845488
3323.6715;-0.002840435;0.003435114;0.00056518;0.002869933
3323.7565;-0.001512718;0.003464308;0.000569923;0.002894386
3323.8416;0.001368153;0.003493593;0.000574718;0.002918875
3323.9267;0.002167998;0.003522996;0.000579567;0.002943429
3324.0118;-0.0004024;0.003552543;0.000584471;0.002968072
3324.0969;0.000707717;0.003582257;0.00058943;0.002992827
3324.182;0.003711212;0.00361216;0.000594446;0.003017714
3324.2671;0.001563982;0.003642271;0.000599518;0.003042753
3324.3522;-0.003282513;0.003672609;0.000604648;0.003067961
3324.4372;0.002822424;0.00370319;0.000609837;0.003093352
3324.5223;0.002958204;0.003734028;0.000615086;0.003118942
3324.6074;-0.003738917;0.003765137;0.000620394;0.003144742
3324.6925;0.002574148;0.00379653;0.000625764;0.003170765
3324.7776;0.001407144;0.003828217;0.000631196;0.003197021
3324.8627;-0.001989878;0.003860211;0.000636691;0.003223519
3324.9478;0.00270885;0.003892519;0.00064225;0.003250269
3325.0328;0.003698902;0.003925152;0.000647874;0.003277278
3325.1179;-0.000782025;0.003958118;0.000653563;0.003304554
3325.203;0.000375964;0.003991424;0.00065932;0.003332104
3325.2881;0.003360515;0.004025078;0.000665143;0.003359934
3325.3732;0.002123878;0.004059087;0.000671036;0.003388051
3325.4583;0.002729675;0.004093458;0.000676998;0.00341646
3325.5434;0.00380088;0.004128198;0.000683032;0.003445167
3325.6285;0.00354882;0.004163313;0.000689136;0.003474177
3325.7135;0.001261303;0.004198809;0.000695314;0.003503495
3325.7986;-0.000405158;0.004234692;0.000701566;0.003533126
3325.8837;0.002069696;0.004270969;0.000707893;0.003563076
3325.9688;-0.00061283;0.004307645;0.000714296;0.003593349
3326.0539;0.004631947;0.004344725;0.000720776;0.003623949
3326.139;0.001097708;0.004382217;0.000727335;0.003654882
3326.2241;0.001474897;0.004420125;0.000733974;0.003686151
3326.3091;0.000321972;0.004458457;0.000740693;0.003717763
3326.3942;0.002681626;0.004497216;0.000747495;0.003749721
3326.4793;-0.002476421;0.004536411;0.00075438;0.003782031
3326.5644;0.000220129;0.004576046;0.00076135;0.003814696
3326.6495;0.004949321;0.004616129;0.000768406;0.003847722
3326.7346;0.001668011;0.004656664;0.000775549;0.003881114
3326.8197;-0.000954867;0.004697658;0.000782781;0.003914877
3326.9048;0.001855859;0.004739118;0.000790103;0.003949014
3326.9898;-9.53E-05;0.00478105;0.000797517;0.003983533
3327.0749;0.003235645;0.00482346;0.000805023;0.004018437
3327.16;0.000639135;0.004866355;0.000812624;0.004053731
3327.2451;0.002530821;0.004909742;0.000820321;0.004089422
3327.3302;0.002316393;0.004953628;0.000828115;0.004125513
3327.4153;0.006247376;0.004998019;0.000836008;0.004162012
3327.5004;-0.000175056;0.005042923;0.000844001;0.004198922
3327.5855;0.000783509;0.005088345;0.000852096;0.004236249
3327.6705;0.00488166;0.005134295;0.000860296;0.004274
3327.7556;0.000219229;0.005180779;0.0008686;0.004312179
3327.8407;0.00109101;0.005227804;0.000877012;0.004350792
3327.9258;-0.000935643;0.005275378;0.000885532;0.004389846
3328.0109;0.004947086;0.005323509;0.000894163;0.004429346
3328.096;0.004144113;0.005372205;0.000902907;0.004469298
3328.1811;-0.001320111;0.005421473;0.000911764;0.004509709
3328.2661;-0.000176714;0.005471321;0.000920738;0.004550583
3328.3512;0.006796832;0.005521758;0.000929829;0.004591929
3328.4363;0.008175237;0.005572792;0.000939041;0.004633752
3328.5214;0.004541927;0.005624432;0.000948374;0.004676058
3328.6065;0.002503242;0.005676685;0.000957832;0.004718854
3328.6916;0.001336237;0.005729562;0.000967415;0.004762147
3328.7767;0.002219026;0.005783069;0.000977126;0.004805943
3328.8618;0.001026421;0.005837218;0.000986968;0.00485025
3328.9468;0.000343257;0.005892015;0.000996942;0.004895074
3329.0319;0.002759487;0.005947472;0.00100705;0.004940422
3329.117;-0.000601695;0.006003598;0.001017296;0.004986302
3329.2021;-0.000250106;0.006060401;0.00102768;0.00503272
3329.2872;-0.000914327;0.006117892;0.001038207;0.005079685
3329.3723;-0.00278098;0.00617608;0.001048877;0.005127203
3329.4574;0.00438175;0.006234976;0.001059694;0.005175283
3329.5424;0.002015128;0.00629459;0.00107066;0.005223931
3329.6275;0.00151654;0.006354933;0.001081777;0.005273156
3329.7126;-0.001648546;0.006416014;0.001093048;0.005322965
3329.7977;0.002180293;0.006477844;0.001104477;0.005373368
3329.8828;0.001150249;0.006540435;0.001116065;0.005424371
3329.9679;0.001970318;0.006603798;0.001127815;0.005475983
3330.053;0.008093431;0.006667943;0.001139731;0.005528212
3330.1381;-0.000105387;0.006732883;0.001151815;0.005581068
3330.2231;0.00296134;0.006798628;0.00116407;0.005634558
3330.3082;0.004280097;0.006865191;0.001176499;0.005688692
3330.3933;0.001404035;0.006932584;0.001189105;0.005743479
3330.4784;0.001758695;0.007000818;0.001201892;0.005798926
3330.5635;0.001574732;0.007069907;0.001214862;0.005855044
3330.6486;-0.000596818;0.007139862;0.00122802;0.005911843
3330.7337;0.000203027;0.007210697;0.001241367;0.00596933
3330.8187;0.004596603;0.007282425;0.001254909;0.006027516
3330.9038;0.008507362;0.007355059;0.001268648;0.006086411
3330.9889;0.001225793;0.007428612;0.001282587;0.006146025
3331.074;0.002611878;0.007503098;0.001296732;0.006206366
3331.1591;0.003409675;0.007578531;0.001311084;0.006267447
3331.2442;0.004751216;0.007654925;0.001325649;0.006329276
3331.3293;0.003727572;0.007732294;0.00134043;0.006391864
3331.4144;-0.00116142;0.007810654;0.001355431;0.006455223
3331.4994;0.000821402;0.007890018;0.001370657;0.006519362
3331.5845;0.000761086;0.007970402;0.00138611;0.006584292
3331.6696;0.004330597;0.008051821;0.001401797;0.006650025
3331.7547;0.000643783;0.008134291;0.00141772;0.006716571
3331.8398;0.001625644;0.008217828;0.001433886;0.006783942
3331.9249;0.002757777;0.008302447;0.001450297;0.00685215
3332.01;-0.001001742;0.008388165;0.001466959;0.006921206
3332.095;-0.000311721;0.008474999;0.001483877;0.006991122
3332.1801;0.005635008;0.008562966;0.001501056;0.00706191
3332.2652;0.005899557;0.008652082;0.0015185;0.007133582
3332.3503;0.004226696;0.008742365;0.001536215;0.00720615
3332.4354;0.00226609;0.008833833;0.001554206;0.007279627
3332.5205;0.002283087;0.008926504;0.001572478;0.007354026
3332.6056;0.002510771;0.009020396;0.001591038;0.007429359
3332.6907;0.001679127;0.009115528;0.001609889;0.007505639
3332.7757;0.003585917;0.009211919;0.00162904;0.00758288
3332.8608;0.002278368;0.009309588;0.001648494;0.007661094
3332.9459;0.005490759;0.009408554;0.001668259;0.007740295
3333.031;0.003675818;0.009508838;0.00168834;0.007820498
3333.1161;0.00379035;0.009610459;0.001708744;0.007901715
3333.2012;-0.000163473;0.009713439;0.001729478;0.007983961
3333.2863;0.003969495;0.009817797;0.001750548;0.00806725
3333.3714;0.004099899;0.009923556;0.00177196;0.008151596
3333.4564;0.000786589;0.010030736;0.001793722;0.008237014
3333.5415;0.000724481;0.01013936;0.001815841;0.008323519
3333.6266;0.001146726;0.01024945;0.001838325;0.008411125
3333.7117;0.005036237;0.010361028;0.00186118;0.008499848
3333.7968;-0.002215636;0.010474118;0.001884415;0.008589703
3333.8819;0.005174166;0.010588742;0.001908037;0.008680705
3333.967;0.007198715;0.010704925;0.001932055;0.008772871
3334.052;0.005218398;0.010822691;0.001956476;0.008866215
3334.1371;0.003841217;0.010942064;0.00198131;0.008960754
3334.2222;0.004131878;0.011063068;0.002006565;0.009056504
3334.3073;0.002884489;0.01118573;0.002032249;0.009153481
3334.3924;0.006153968;0.011310075;0.002058373;0.009251702
3334.4775;-0.000649649;0.011436129;0.002084945;0.009351184
3334.5626;0.001771957;0.011563918;0.002111976;0.009451943
3334.6477;0.006152477;0.01169347;0.002139474;0.009553996
3334.7327;0.007496578;0.011824812;0.002167451;0.009657362
3334.8178;0.005571557;0.011957972;0.002195916;0.009762056
3334.9029;0.003071303;0.012092977;0.00222488;0.009868097
3334.988;0.006823343;0.012229857;0.002254355;0.009975502
3335.0731;0.002535952;0.01236864;0.002284351;0.010084289
3335.1582;-0.000979087;0.012509357;0.00231488;0.010194477
3335.2433;0.001199319;0.012652037;0.002345954;0.010306083
3335.3283;0.002781501;0.012796711;0.002377585;0.010419126
3335.4134;0.004087458;0.01294341;0.002409786;0.010533624
3335.4985;0.003892742;0.013092165;0.002442569;0.010649595
3335.5836;0.00648766;0.013243008;0.002475948;0.01076706
3335.6687;0.003400654;0.013395971;0.002509936;0.010886036
3335.7538;0.005304116;0.013551088;0.002544547;0.011006542
3335.8389;0.005064088;0.013708392;0.002579795;0.011128598
3335.924;0.004283388;0.013867917;0.002615695;0.011252222
3336.009;0.004676448;0.014029697;0.002652262;0.011377435
3336.0941;0.003442628;0.014193768;0.002689513;0.011504255
3336.1792;0.002753831;0.014360164;0.002727461;0.011632703
3336.2643;-0.001105271;0.014528922;0.002766125;0.011762797
3336.3494;0.008290548;0.014700078;0.002805521;0.011894558
3336.4345;0.006073175;0.01487367;0.002845665;0.012028004
3336.5196;0.005500859;0.015049734;0.002886577;0.012163157
3336.6046;0.008837154;0.01522831;0.002928275;0.012300035
3336.6897;0.004233858;0.015409435;0.002970776;0.012438659
3336.7748;0.005214951;0.01559315;0.003014102;0.012579048
3336.8599;0.005740108;0.015779493;0.003058271;0.012721223
3336.945;0.001981102;0.015968506;0.003103304;0.012865202
3337.0301;0.002704658;0.016160229;0.003149223;0.013011006
3337.1152;0.004689272;0.016354704;0.003196049;0.013158655
3337.2003;0.010365921;0.016551972;0.003243804;0.013308168
3337.2853;0.002672447;0.016752078;0.003292512;0.013459565
3337.3704;0.002830499;0.016955063;0.003342197;0.013612865
3337.4555;0.009720845;0.017160971;0.003392883;0.013768088
3337.5406;0.008325744;0.017369848;0.003444595;0.013925253
3337.6257;0.001829584;0.017581738;0.00349736;0.014084379
3337.7108;0.009090617;0.017796687;0.003551203;0.014245484
3337.7959;0.003459994;0.018014742;0.003606154;0.014408588
3337.8809;0.002459901;0.018235948;0.003662239;0.014573708
3337.966;0.004355427;0.018460353;0.003719489;0.014740864
3338.0511;0.010683596;0.018688006;0.003777934;0.014910072
3338.1362;0.003770923;0.018918955;0.003837605;0.01508135
3338.2213;0.008514195;0.019153249;0.003898534;0.015254715
3338.3064;0.006787062;0.019390939;0.003960755;0.015430185
3338.3915;0.008566875;0.019632075;0.004024301;0.015607774
3338.4766;0.007723455;0.019876707;0.004089208;0.015787499
3338.5616;0.00348112;0.020124889;0.004155512;0.015969376
3338.6467;0.010639242;0.020376671;0.004223252;0.016153419
3338.7318;0.007585516;0.020632107;0.004292466;0.016339642
3338.8169;0.003898445;0.020891251;0.004363193;0.016528058
3338.902;0.009451958;0.021154157;0.004435477;0.016718681
3338.9871;0.006827544;0.02142088;0.004509358;0.016911522
3339.0722;0.008717438;0.021691475;0.004584883;0.017106593
3339.1573;0.007470817;0.021965999;0.004662095;0.017303904
3339.2423;0.003245634;0.022244508;0.004741043;0.017503465
3339.3274;0.003980455;0.022527059;0.004821775;0.017705284
3339.4125;0.008025614;0.022813711;0.004904343;0.017909368
3339.4976;0.008663923;0.023104522;0.004988796;0.018115726
3339.5827;0.00631599;0.023399552;0.005075191;0.01832436
3339.6678;0.005584697;0.02369886;0.005163583;0.018535277
3339.7529;0.002771612;0.024002507;0.005254029;0.018748478
3339.8379;0.006134274;0.024310554;0.005346588;0.018963966
3339.923;0.005011558;0.024623064;0.005441324;0.01918174
3340.0081;0.011154383;0.024940098;0.0055383;0.019401798
3340.0932;0.010467122;0.02526172;0.005637582;0.019624138
3340.1783;0.006182036;0.025587994;0.005739238;0.019848756
3340.2634;0.006492664;0.025918984;0.005843341;0.020075644
3340.3485;0.009401695;0.026254756;0.005949962;0.020304794
3340.4336;0.009934531;0.026595375;0.006059179;0.020536196
3340.5186;0.00997636;0.026940909;0.006171071;0.020769837
3340.6037;0.011781773;0.027291424;0.00628572;0.021005704
3340.6888;0.007429102;0.027646988;0.006403209;0.021243779
3340.7739;0.012578646;0.028007672;0.006523629;0.021484043
3340.859;0.011202746;0.028373544;0.006647069;0.021726475
3340.9441;0.011505694;0.028744675;0.006773624;0.021971051
3341.0292;0.014509957;0.029121136;0.006903394;0.022217742
3341.1142;0.010240486;0.029503;0.007036479;0.022466521
3341.1993;0.006630983;0.02989034;0.007172986;0.022717354
3341.2844;0.016567731;0.03028323;0.007313025;0.022970205
3341.3695;0.012516628;0.030681745;0.00745671;0.023225035
3341.4546;0.011980408;0.031085962;0.00760416;0.023481803
3341.5397;0.011247324;0.031495958;0.007755497;0.023740461
3341.6248;0.008580414;0.031911812;0.007910851;0.024000961
3341.7099;0.010961316;0.032333604;0.008070354;0.02426325
3341.7949;0.008689159;0.032761414;0.008234144;0.02452727
3341.88;0.016722289;0.033195326;0.008402367;0.024792959
3341.9651;0.011093201;0.033635424;0.008575171;0.025060253
3342.0502;0.013610295;0.034081794;0.008752712;0.025329082
3342.1353;0.014611612;0.034534524;0.008935154;0.02559937
3342.2204;0.015035393;0.034993703;0.009122664;0.025871039
3342.3055;0.015833958;0.035459424;0.009315418;0.026144005
3342.3905;0.013500105;0.03593178;0.009513601;0.026418179
3342.4756;0.014132269;0.036410868;0.009717402;0.026693466
3342.5607;0.018195605;0.036896787;0.009927021;0.026969767
3342.6458;0.011443956;0.03738964;0.010142665;0.027246975
3342.7309;0.019320926;0.037889531;0.01036455;0.027524981
3342.816;0.020920515;0.03839657;0.010592902;0.027803667
3342.9011;0.01829687;0.038910868;0.010827957;0.028082911
3342.9862;0.015291016;0.039432541;0.011069959;0.028362582
3343.0712;0.01547006;0.039961711;0.011319165;0.028642546
3343.1563;0.018466643;0.040498503;0.011575843;0.02892266
3343.2414;0.020657593;0.041043047;0.011840272;0.029202774
3343.3265;0.01922102;0.041595479;0.012112745;0.029482733
3343.4116;0.022137474;0.042155942;0.012393567;0.029762375
3343.4967;0.018036196;0.042724584;0.012683056;0.030041527
3343.5818;0.017726536;0.043301561;0.012981548;0.030320013
3343.6668;0.016766891;0.043887037;0.01328939;0.030597648
3343.7519;0.020473874;0.044481185;0.013606948;0.030874237
3343.837;0.021789816;0.045084186;0.013934605;0.031149581
3343.9221;0.024964574;0.045696231;0.014272761;0.03142347
3344.0072;0.023312449;0.046317522;0.014621836;0.031695686
3344.0923;0.02063402;0.046948274;0.014982268;0.031966006
3344.1774;0.020932616;0.047588714;0.015354519;0.032234195
3344.2625;0.02295435;0.048239083;0.015739072;0.032500011
3344.3475;0.020640209;0.048899636;0.016136433;0.032763204
3344.4326;0.01705733;0.049570646;0.016547133;0.033023513
3344.5177;0.024541084;0.050252403;0.016971731;0.033280672
3344.6028;0.023365886;0.050945216;0.017410812;0.033534404
3344.6879;0.026910567;0.051649414;0.017864991;0.033784424
3344.773;0.028373964;0.052365351;0.018334915;0.034030436
3344.8581;0.027504944;0.053093402;0.018821262;0.034272139
3344.9432;0.026009747;0.053833971;0.019324749;0.034509222
3345.0282;0.026069238;0.054587489;0.019846125;0.034741363
3345.1133;0.02907939;0.055354417;0.020386182;0.034968235
3345.1984;0.033524166;0.056135253;0.020945753;0.0351895
3345.2835;0.034144554;0.056930526;0.021525713;0.035404813
3345.3686;0.032962444;0.057740806;0.022126987;0.035613819
3345.4537;0.034575346;0.058566706;0.022750549;0.035816158
3345.5388;0.033979224;0.059408882;0.023397424;0.036011458
3345.6238;0.032182457;0.060268039;0.024068696;0.036199344
3345.7089;0.035214879;0.061144937;0.024765507;0.03637943
3345.794;0.033604994;0.062040389;0.025489064;0.036551325
3345.8791;0.037811178;0.062955271;0.026240641;0.03671463
3345.9642;0.033938253;0.063890525;0.027021585;0.03686894
3346.0493;0.040334517;0.064847163;0.027833319;0.037013844
3346.1344;0.037257751;0.065826274;0.028677348;0.037148927
3346.2195;0.040255101;0.06682903;0.029555265;0.037273765
3346.3045;0.037878495;0.067856691;0.030468756;0.037387935
3346.3896;0.042082376;0.068910611;0.031419607;0.037491004
3346.4747;0.043581357;0.069992249;0.03240971;0.037582539
3346.5598;0.045269523;0.071103174;0.03344107;0.037662105
3346.6449;0.043944309;0.072245075;0.034515814;0.037729261
3346.73;0.042444506;0.073419766;0.035636199;0.037783567
3346.8151;0.048156482;0.074629204;0.036804621;0.037824583
3346.9001;0.049181863;0.075875491;0.038023624;0.037851867
3346.9852;0.055513871;0.077160891;0.039295912;0.037864979
3347.0703;0.052826739;0.078487839;0.04062436;0.037863479
3347.1554;0.056375768;0.079858957;0.042012024;0.037846932
3347.2405;0.060015936;0.081277065;0.04346216;0.037814904
3347.3256;0.056053408;0.082745199;0.044978231;0.037766967
3347.4107;0.065902093;0.084266627;0.046563929;0.037702698
3347.4958;0.06840178;0.085844866;0.048223187;0.037621679
3347.5808;0.063586003;0.087483701;0.0499602;0.037523501
3347.6659;0.065858105;0.089187206;0.051779444;0.037407763
3347.751;0.069931169;0.090959769;0.053685697;0.037274072
3347.8361;0.071761158;0.092806112;0.055684062;0.037122049
3347.9212;0.072214636;0.094731318;0.057779993;0.036951324
3348.0063;0.076342738;0.096740862;0.059979321;0.036761541
3348.0914;0.081607483;0.098840638;0.062288281;0.036552357
3348.1764;0.077829276;0.101037;0.064713549;0.036323447
3348.2615;0.086740742;0.10333677;0.067262274;0.036074498
3348.3466;0.086066283;0.10574733;0.069942113;0.03580522
3348.4317;0.092922325;0.10827661;0.072761274;0.035515337
3348.5168;0.093066553;0.11093316;0.075728561;0.035204596
3348.6019;0.094683551;0.11372618;0.078853417;0.034872764
3348.687;0.096699396;0.11666561;0.082145979;0.034519632
3348.7721;0.10354776;0.11976215;0.085617136;0.034145011
3348.8571;0.10821807;0.12302732;0.089278582;0.033748741
3348.9422;0.10860575;0.12647357;0.093142889;0.033330683
3349.0273;0.11512132;0.1301143;0.097223571;0.032890729
3349.1124;0.12184014;0.13396396;0.10153517;0.032428797
3349.1975;0.12821362;0.13803815;0.10609332;0.031944832
3349.2826;0.12903548;0.14235366;0.11091485;0.031438811
3349.3677;0.13510023;0.14692863;0.11601789;0.03091074
3349.4527;0.13889169;0.1517826;0.12142194;0.030360658
3349.5378;0.14983401;0.15693664;0.127148;0.029788635
3349.6229;0.14725465;0.16241348;0.1332187;0.029194773
3349.708;0.15867338;0.1682376;0.13965839;0.028579208
3349.7931;0.1724148;0.17443539;0.14649328;0.027942111
3349.8782;0.17590316;0.18103528;0.15375159;0.027283685
3349.9633;0.18657796;0.18806786;0.16146369;0.02660417
3350.0484;0.19305615;0.19556607;0.16966223;0.025903839
3350.1334;0.20115711;0.20356528;0.17838228;0.025183
3350.2185;0.2135425;0.21210352;0.18766152;0.024442
3350.3036;0.22123515;0.22122154;0.19754033;0.023681215
3350.3887;0.22825913;0.23096301;0.20806195;0.022901062
3350.4738;0.24392338;0.2413746;0.21927262;0.022101989
3350.5589;0.25511248;0.2525061;0.23122162;0.02128448
3350.644;0.26750887;0.26441043;0.24396138;0.020449054
3350.7291;0.28697139;0.27714373;0.25754747;0.019596261
3350.8141;0.29666724;0.29076524;0.27203856;0.018726686
3350.8992;0.3178831;0.3053372;0.28749626;0.017840946
3350.9843;0.33363541;0.32092457;0.30398488;0.01693969
3351.0694;0.34814917;0.3375946;0.32157101;0.016023596
3351.1545;0.36571883;0.35541629;0.34032292;0.015093371
3351.2396;0.3839003;0.37445947;0.36030972;0.014149752
3351.3247;0.41192579;0.39479366;0.38160016;0.013193503
3351.4097;0.43548814;0.4164865;0.40426109;0.012225412
3351.4948;0.46353998;0.43960166;0.42835537;0.011246292
3351.5799;0.48698637;0.46419621;0.45393923;0.010256979
3351.665;0.51286449;0.49031713;0.48105879;0.009258331
3351.7501;0.54651327;0.51799701;0.50974579;0.008251224
3351.8352;0.5733381;0.54724864;0.54001209;0.007236551
3351.9203;0.60705469;0.57805823;0.57184301;0.006215224
3352.0054;0.6422246;0.61037725;0.60518908;0.005188165
3352.0904;0.68119587;0.64411246;0.63995615;0.004156313
3352.1755;0.71483209;0.67911417;0.67599356;0.003120612
3352.2606;0.75326244;0.71516234;0.71308032;0.002082019
3352.3457;0.79102;0.75195079;0.7509093;0.001041493
3352.4308;0.83496356;0.78906947;0.78906947;-1.93E-18
3352.5159;0.86453296;0.82598524;0.82702673;-0.001041493
3352.601;0.90051696;0.86202209;0.86410411;-0.002082019
3352.686;0.92883504;0.89634193;0.89946254;-0.003120612
3352.7711;0.95764412;0.92792799;0.93208431;-0.004156313
3352.8562;0.97755541;0.9555736;0.96076176;-0.005188165
3352.9413;0.99404933;0.97787977;0.98409499;-0.006215224
3353.0264;0.99871479;0.99326614;1.0005027;-0.007236551
3353.1115;1;1;1.0082512;-0.008251224
3353.1966;0.98368266;0.99624853;1.0055069;-0.009258331
3353.2817;0.95750751;0.98015823;0.9904152;-0.010256979
3353.3667;0.91425689;0.94996377;0.96121006;-0.011246292
3353.4518;0.85480939;0.90412469;0.9163501;-0.012225412
3353.5369;0.7920623;0.8414835;0.854677;-0.013193503
3353.622;0.71407835;0.76143244;0.77558219;-0.014149752
3353.7071;0.61949942;0.6640702;0.67916357;-0.015093371
3353.7922;0.51861728;0.55032489;0.56634848;-0.016023596
3353.8773;0.40420679;0.42201851;0.4389582;-0.01693969
3353.9623;0.28754761;0.28185181;0.29969275;-0.017840946
3354.0474;0.15785418;0.13329743;0.15202412;-0.018726686
3354.1325;0.029878758;-0.019596261;3.23E-17;-0.019596261
3354.2176;-0.09949852;-0.17247317;-0.15202412;-0.020449054
3354.3027;-0.2239437;-0.32097723;-0.29969275;-0.02128448
3354.3878;-0.35185332;-0.46106019;-0.4389582;-0.022101989
3354.4729;-0.47496935;-0.58924954;-0.56634848;-0.022901062
3354.558;-0.58379109;-0.70284479;-0.67916357;-0.023681215
3354.643;-0.68610607;-0.80002419;-0.77558219;-0.024442
3354.7281;-0.78342981;-0.87986;-0.854677;-0.025183
